Symbol,Company Name,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,ETF,NextShares
DRIOW,DarioHealth Corp. ,DarioHealth Corp. - Warrant,S,N,N,100.0,N,N
DRNA,"Dicerna Pharmaceuticals, Inc. ","Dicerna Pharmaceuticals, Inc. - Common Stock",Q,N,N,100.0,N,N
DRRX,DURECT Corporation ,DURECT Corporation - Common Stock,G,N,N,100.0,N,N
DRWI,DragonWave Inc ,DragonWave Inc - Common Shares,S,N,D,100.0,N,N
DRYS,DryShips Inc. ,DryShips Inc. - Common Stock,S,N,N,100.0,N,N
DSGX,The Descartes Systems Group Inc. ,The Descartes Systems Group Inc. - Common Stock,Q,N,N,100.0,N,N
DSKE,"Daseke, Inc. ","Daseke, Inc. - Common Stock",S,N,N,100.0,N,N
DSKEW,"Daseke, Inc. ","Daseke, Inc. - Warrant",S,N,N,100.0,N,N
DSLV,Credit Suisse AG ,Credit Suisse AG - VelocityShares 3x Inverse Silver ETN,G,N,N,100.0,N,N
DSPG,"DSP Group, Inc. ","DSP Group, Inc. - Common Stock",Q,N,N,100.0,N,N
DSWL,"Deswell Industries, Inc. ","Deswell Industries, Inc. - Common Shares",G,N,N,100.0,N,N
DTEA,DAVIDsTEA Inc. ,DAVIDsTEA Inc. - Common Stock,G,N,N,100.0,N,N
DTRM,"Determine, Inc.  ","Determine, Inc.  - Common Stock",S,N,N,100.0,N,N
DTUL,Barclays PLC ,Barclays PLC - iPath US Treasury 2 Yr Bull ETN,G,N,N,100.0,N,N
DTUS,Barclays PLC ,Barclays PLC - iPath US Treasury 2-year Bear ETN,G,N,N,100.0,N,N
DTYL,Barclays PLC ,Barclays PLC - iPath US Treasury 10 Year Bull ETN,G,N,N,100.0,N,N
DTYS,Barclays PLC ,Barclays PLC - iPath US Treasury 10-year Bear ETN,G,N,N,100.0,N,N
DUSA,Davis Select U.S. Equity ETF,Davis Select U.S. Equity ETF,G,N,N,100.0,Y,N
DVAX,Dynavax Technologies Corporation ,Dynavax Technologies Corporation - Common Stock,S,N,N,100.0,N,N
DVCR,Diversicare Healthcare Services Inc. ,Diversicare Healthcare Services Inc. - Common Stock,S,N,N,100.0,N,N
DWAC,Elkhorn Commodity Rotation Strategy ETF,Elkhorn Commodity Rotation Strategy ETF,G,N,N,100.0,Y,N
DWAQ,PowerShares DWA NASDAQ Momentum Portfolio,PowerShares DWA NASDAQ Momentum Portfolio,G,N,N,100.0,Y,N
DWAS,PowerShares DWA SmallCap Momentum Portfolio,PowerShares DWA SmallCap Momentum Portfolio,G,N,N,100.0,Y,N
DWAT,Arrow DWA Tactical ETF,Arrow DWA Tactical ETF,G,N,N,100.0,Y,N
DWCH,Datawatch Corporation ,Datawatch Corporation - Common Stock,S,N,N,100.0,N,N
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,SPDR Dorsey Wright Fixed Income Allocation ETF,G,N,N,100.0,Y,N
DWIN,PowerShares DWA Tactical Multi,PowerShares DWA Tactical Multi-Asset Income Portfolio,G,N,N,100.0,Y,N
DWLD,Davis Select Worldwide ETF,Davis Select Worldwide ETF,G,N,N,100.0,Y,N
DWLV,PowerShares DWA Momentum & Low Volatility Rotation Portfolio,PowerShares DWA Momentum & Low Volatility Rotation Portfolio,G,N,N,100.0,Y,N
DWSN,Dawson Geophysical Company ,Dawson Geophysical Company - Common Stock,Q,N,N,100.0,N,N
DWTR,PowerShares DWA Tactical Sector Rotation Portfolio,PowerShares DWA Tactical Sector Rotation Portfolio,G,N,N,100.0,Y,N
DXCM,"DexCom, Inc. ","DexCom, Inc. - Common Stock",Q,N,N,100.0,N,N
DXLG,"Destination XL Group, Inc. ","Destination XL Group, Inc. - Common Stock",Q,N,N,100.0,N,N
DXPE,"DXP Enterprises, Inc. ","DXP Enterprises, Inc. - Common Stock",Q,N,N,100.0,N,N
DXTR,Dextera Surgical Inc. ,Dextera Surgical Inc. - Common Stock,S,N,D,100.0,N,N
DXYN,"The Dixie Group, Inc. ","The Dixie Group, Inc. - Common Stock",G,N,N,100.0,N,N
DYNT,Dynatronics Corporation ,Dynatronics Corporation - Common Stock,S,N,N,100.0,N,N
DYSL,Dynasil Corporation of America ,Dynasil Corporation of America - Common Stock,S,N,N,100.0,N,N
DZSI,"DASAN Zhone Solutions, Inc. ","DASAN Zhone Solutions, Inc. - Common Stock",S,N,N,100.0,N,N
EA,Electronic Arts Inc. ,Electronic Arts Inc. - Common Stock,Q,N,N,100.0,N,N
EACQ,Easterly Acquisition Corp. ,Easterly Acquisition Corp. - Common Stock,S,N,D,100.0,N,N
EACQU,Easterly Acquisition Corp. ,Easterly Acquisition Corp. - Unit,S,N,D,100.0,N,N
EACQW,Easterly Acquisition Corp. ,Easterly Acquisition Corp. - Warrant,S,N,D,100.0,N,N
EAGL,Double Eagle Acquisition Corp. ,Double Eagle Acquisition Corp. - Class A Ordinary Shares,S,N,D,100.0,N,N
EAGLU,Double Eagle Acquisition Corp. ,Double Eagle Acquisition Corp. - Unit,S,N,D,100.0,N,N
EAGLW,Double Eagle Acquisition Corp. ,Double Eagle Acquisition Corp. - Warrant,S,N,D,100.0,N,N
EARS,Auris Medical Holding AG ,Auris Medical Holding AG - Common Shares,G,N,N,100.0,N,N
EBAY,eBay Inc. ,eBay Inc. - Common Stock,Q,N,N,100.0,N,N
EBAYL,eBay Inc. ,eBay Inc. - 6.0% Notes Due 2056,Q,N,N,100.0,N,N
EBIO,"Eleven Biotherapeutics, Inc. ","Eleven Biotherapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
EBIX,"Ebix, Inc. ","Ebix, Inc. - Common Stock",Q,N,N,100.0,N,N
EBMT,"Eagle Bancorp Montana, Inc. ","Eagle Bancorp Montana, Inc. - Common Stock",G,N,N,100.0,N,N
EBSB,"Meridian Bancorp, Inc. ","Meridian Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
EBTC,Enterprise Bancorp Inc ,Enterprise Bancorp Inc - Common Stock,Q,N,N,100.0,N,N
ECHO,"Echo Global Logistics, Inc. ","Echo Global Logistics, Inc. - Common Stock",Q,N,N,100.0,N,N
ECOL,"US Ecology, Inc. ","US Ecology, Inc. - Common Stock",Q,N,N,100.0,N,N
ECPG,Encore Capital Group Inc ,Encore Capital Group Inc - Common Stock,Q,N,N,100.0,N,N
ECYT,"Endocyte, Inc. ","Endocyte, Inc. - Common Stock",Q,N,N,100.0,N,N
EDAP,EDAP TMS S.A. ,"EDAP TMS S.A. - American Depositary Shares, each representing One Ordinary Share",G,N,N,100.0,N,N
EDBI,Legg Mason Emerging Markets Diversified Core ETF,Legg Mason Emerging Markets Diversified Core ETF,G,N,N,100.0,Y,N
EDGE,"Edge Therapeutics, Inc. ","Edge Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
EDGW,"Edgewater Technology, Inc. ","Edgewater Technology, Inc. - Common Stock",G,N,N,100.0,N,N
EDIT,"Editas Medicine, Inc. ","Editas Medicine, Inc. - Common Stock",Q,N,N,100.0,N,N
EDUC,Educational Development Corporation ,Educational Development Corporation - Common Stock,G,N,N,100.0,N,N
EEFT,"Euronet Worldwide, Inc. ","Euronet Worldwide, Inc. - Common Stock",Q,N,N,100.0,N,N
EEI,"Ecology and Environment, Inc. ","Ecology and Environment, Inc. - Class A Common Stock",G,N,N,100.0,N,N
EFAS,Global X MSCI SuperDividend EAFE ETF,Global X MSCI SuperDividend EAFE ETF,G,N,N,100.0,Y,N
EFII,"Electronics for Imaging, Inc. ","Electronics for Imaging, Inc. - Common Stock",Q,N,N,100.0,N,N
EFOI,"Energy Focus, Inc. ","Energy Focus, Inc. - Common Stock",S,N,N,100.0,N,N
EFSC,Enterprise Financial Services Corporation ,Enterprise Financial Services Corporation - Common Stock,Q,N,N,100.0,N,N
EGAN,eGain Corporation ,eGain Corporation - Common Stock,S,N,N,100.0,N,N
EGBN,"Eagle Bancorp, Inc. ","Eagle Bancorp, Inc. - Common Stock",S,N,N,100.0,N,N
EGHT,8x8 Inc ,8x8 Inc - Common Stock,Q,N,N,100.0,N,N
EGLE,Eagle Bulk Shipping Inc. ,Eagle Bulk Shipping Inc. - Common Stock,Q,N,N,100.0,N,N
EGLT,Egalet Corporation ,Egalet Corporation - Common Stock,G,N,N,100.0,N,N
EGOV,NIC Inc. ,NIC Inc. - Common Stock,Q,N,N,100.0,N,N
EGRX,"Eagle Pharmaceuticals, Inc. ","Eagle Pharmaceuticals, Inc. - Common Stock",G,N,N,100.0,N,N
EGT,Entertainment Gaming Asia Incorporated ,Entertainment Gaming Asia Incorporated - Common Stock,S,N,N,100.0,N,N
EHTH,"eHealth, Inc. ","eHealth, Inc. - Common Stock",Q,N,N,100.0,N,N
EIGI,"Endurance International Group Holdings, Inc. ","Endurance International Group Holdings, Inc. - Common Stock",Q,N,N,100.0,N,N
EIGR,"Eiger BioPharmaceuticals, Inc. ","Eiger BioPharmaceuticals, Inc. - Common Stock",G,N,N,100.0,N,N
EKSO,"Ekso Bionics Holdings, Inc. ","Ekso Bionics Holdings, Inc. - Common Stock",S,N,N,100.0,N,N
ELEC,Electrum Special Acquisition Corporation ,Electrum Special Acquisition Corporation - Ordinary Shares,S,N,N,100.0,N,N
ELECU,Electrum Special Acquisition Corporation ,Electrum Special Acquisition Corporation - Units,S,N,N,100.0,N,N
ELECW,Electrum Special Acquisition Corporation ,Electrum Special Acquisition Corporation - Warrants,S,N,N,100.0,N,N
ELGX,"Endologix, Inc. ","Endologix, Inc. - Common Stock",Q,N,N,100.0,N,N
ELON,Echelon Corporation ,Echelon Corporation - Common Stock,Q,N,N,100.0,N,N
ELOS,Syneron Medical Ltd. ,Syneron Medical Ltd. - Ordinary Shares,Q,N,N,100.0,N,N
ELSE,Electro,"Electro-Sensors, Inc. - Common Stock",S,N,N,100.0,N,N
ELTK,Eltek Ltd. ,Eltek Ltd. - Ordinary Shares,S,N,D,100.0,N,N
EMCF,Emclaire Financial Corp ,Emclaire Financial Corp - Common Stock,S,N,N,100.0,N,N
EMCI,EMC Insurance Group Inc. ,EMC Insurance Group Inc. - Common Stock,Q,N,N,100.0,N,N
EMITF,Elbit Imaging Ltd. ,Elbit Imaging Ltd. - Ordinary Shares,Q,N,N,100.0,N,N
EMKR,EMCORE Corporation ,EMCORE Corporation - Common Stock,G,N,N,100.0,N,N
EML,Eastern Company (The) ,Eastern Company (The) - Common Stock,G,N,N,100.0,N,N
EMMS,Emmis Communications Corporation ,Emmis Communications Corporation - Class A Common Stock,Q,N,N,100.0,N,N
ENDP,Endo International plc ,Endo International plc - Ordinary Shares,Q,N,N,100.0,N,N
ENFC,Entegra Financial Corp. ,Entegra Financial Corp. - Common Stock,G,N,N,100.0,N,N
ENG,ENGlobal Corporation ,ENGlobal Corporation - Common Stock,S,N,N,100.0,N,N
ENOC,"EnerNOC, Inc. ","EnerNOC, Inc. - Common Stock",Q,N,N,100.0,N,N
ENPH,"Enphase Energy, Inc. ","Enphase Energy, Inc. - Common Stock",G,N,N,100.0,N,N
ENSG,"The Ensign Group, Inc. ","The Ensign Group, Inc. - Common Stock",Q,N,N,100.0,N,N
ENT,Global Eagle Entertainment Inc. ,Global Eagle Entertainment Inc. - Common Stock,S,N,E,100.0,N,N
ENTA,"Enanta Pharmaceuticals, Inc. ","Enanta Pharmaceuticals, Inc. - Common Stock",Q,N,N,100.0,N,N
ENTG,"Entegris, Inc. ","Entegris, Inc. - Common Stock",Q,N,N,100.0,N,N
ENTL,"Entellus Medical, Inc. ","Entellus Medical, Inc. - Common Stock",G,N,N,100.0,N,N
ENZL,iShares MSCI New Zealand Capped ETF,iShares MSCI New Zealand Capped ETF,G,N,N,100.0,Y,N
ENZY,Enzymotec Ltd. ,Enzymotec Ltd. - Ordinary Shares,Q,N,N,100.0,N,N
EPAY,"Bottomline Technologies, Inc. ","Bottomline Technologies, Inc. - Common Stock",Q,N,N,100.0,N,N
EPIX,ESSA Pharma Inc. ,ESSA Pharma Inc. - Common Stock,S,N,N,100.0,N,N
EPZM,"Epizyme, Inc. ","Epizyme, Inc. - Common Stock",Q,N,N,100.0,N,N
EQBK,"Equity Bancshares, Inc. ","Equity Bancshares, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
EQFN,Equitable Financial Corp. ,Equitable Financial Corp. - Common Stock,S,N,N,100.0,N,N
EQIX,"Equinix, Inc. ","Equinix, Inc. - Common Stock",Q,N,N,100.0,N,N
ERI,"Eldorado Resorts, Inc. ","Eldorado Resorts, Inc. - Common Stock",Q,N,N,100.0,N,N
ERIC,Ericsson ,Ericsson - ADS each representing 1 underlying Class B share,Q,N,N,100.0,N,N
ERIE,Erie Indemnity Company ,Erie Indemnity Company - Class A Common Stock,Q,N,N,100.0,N,N
ERII,"Energy Recovery, Inc. ","Energy Recovery, Inc. - Common Stock",Q,N,N,100.0,N,N
ERS,"Empire Resources, Inc. ","Empire Resources, Inc. - Common Stock",S,N,N,100.0,N,N
ESBK,Elmira Savings Bank NY (The) ,Elmira Savings Bank NY (The) - Common Stock,S,N,N,100.0,N,N
ESCA,"Escalade, Incorporated ","Escalade, Incorporated - Common Stock",G,N,N,100.0,N,N
ESEA,Euroseas Ltd. ,Euroseas Ltd. - Common Stock,S,N,N,100.0,N,N
ESES,Eco,"Eco-Stim Energy Solutions, Inc. - Common Stock",S,N,D,100.0,N,N
ESGD,iShares MSCI EAFE ESG Optimized ETF,iShares MSCI EAFE ESG Optimized ETF,G,N,N,100.0,Y,N
ESGE,iShares MSCI EM ESG Optimized ETF,iShares MSCI EM ESG Optimized ETF,G,N,N,100.0,Y,N
ESGR,Enstar Group Limited ,Enstar Group Limited - Ordinary Shares,Q,N,N,100.0,N,N
ESGU,iShares MSCI USA ESG Optimized ETF,iShares MSCI USA ESG Optimized ETF,G,N,N,100.0,Y,N
ESIO,"Electro Scientific Industries, Inc. ","Electro Scientific Industries, Inc. - Common Stock",Q,N,N,100.0,N,N
ESLT,Elbit Systems Ltd. ,Elbit Systems Ltd. - Ordinary Shares,Q,N,N,100.0,N,N
ESND,Essendant Inc. ,Essendant Inc. - Common Stock,Q,N,N,100.0,N,N
ESPR,"Esperion Therapeutics, Inc. ","Esperion Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
ESRX,Express Scripts Holding Company ,Express Scripts Holding Company - Common Stock,Q,N,N,100.0,N,N
ESSA,"ESSA Bancorp, Inc. ","ESSA Bancorp, Inc. - common stock",Q,N,N,100.0,N,N
ESXB,Community Bankers Trust Corporation. ,Community Bankers Trust Corporation. - Common Stock,S,N,N,100.0,N,N
ETFC,E*TRADE Financial Corporation ,E*TRADE Financial Corporation - Common Stock,Q,N,N,100.0,N,N
ETRM,EnteroMedics Inc. ,EnteroMedics Inc. - Common Stock,S,N,N,100.0,N,N
ETSY,"Etsy, Inc. ","Etsy, Inc. - Common Stock",Q,N,N,100.0,N,N
EVAR,"Lombard Medical, Inc. ","Lombard Medical, Inc. - Ordinary Shares",G,N,D,100.0,N,N
EVBG,"Everbridge, Inc. ","Everbridge, Inc. - Common Stock",G,N,N,100.0,N,N
EVBS,"Eastern Virginia Bankshares, Inc. ","Eastern Virginia Bankshares, Inc. - Common Stock",Q,N,N,100.0,N,N
EVEP,"EV Energy Partners, L.P. ","EV Energy Partners, L.P. - common units representing limited partnership interest",Q,N,N,100.0,N,N
EVGBC,Eaton Vance NextShares Trust ,Eaton Vance NextShares Trust - Eaton Vance Global Income Builder NextShares,G,N,N,100.0,N,Y
EVGN,Evogene Ltd. ,Evogene Ltd. - Ordinary Shares,G,N,N,100.0,N,N
EVK,Ever,"Ever-Glory International Group, Inc. - Common Stock",G,N,N,100.0,N,N
EVLMC,Eaton Vance NextShares Trust II ,Eaton Vance NextShares Trust II - Eaton Vance TABS 5-to-15 Year Laddered Municipal Bond NextShares,G,N,N,100.0,N,Y
EVLV,EVINE Live Inc. ,EVINE Live Inc. - Common Stock,Q,N,N,100.0,N,N
EVOK,"Evoke Pharma, Inc. ","Evoke Pharma, Inc. - Common Stock",S,N,N,100.0,N,N
EVOL,"Evolving Systems, Inc. ","Evolving Systems, Inc. - Common Stock",S,N,N,100.0,N,N
EVSTC,Eaton Vance NextShares Trust ,Eaton Vance NextShares Trust - Eaton Vance Stock NextShares,G,N,N,100.0,N,Y
EWBC,"East West Bancorp, Inc. ","East West Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
EWZS,iShares MSCI Brazil Small,iShares MSCI Brazil Small-Cap ETF,G,N,N,100.0,Y,N
EXA,Exa Corporation ,Exa Corporation - Common Stock,G,N,N,100.0,N,N
EXAC,"Exactech, Inc. ","Exactech, Inc. - Common Stock",Q,N,N,100.0,N,N
EXAS,Exact Sciences Corporation ,Exact Sciences Corporation - Common Stock,S,N,N,100.0,N,N
EXEL,"Exelixis, Inc. ","Exelixis, Inc. - Common Stock",Q,N,N,100.0,N,N
EXFO,EXFO Inc ,EXFO Inc - Subordinate Voting Shares,Q,N,N,100.0,N,N
EXLS,"ExlService Holdings, Inc. ","ExlService Holdings, Inc. - Common Stock",Q,N,N,100.0,N,N
EXPD,"Expeditors International of Washington, Inc. ","Expeditors International of Washington, Inc. - Common Stock",Q,N,N,100.0,N,N
EXPE,"Expedia, Inc. ","Expedia, Inc. - Common Stock",Q,N,N,100.0,N,N
EXPO,"Exponent, Inc. ","Exponent, Inc. - Common Stock",Q,N,N,100.0,N,N
EXTR,"Extreme Networks, Inc. ","Extreme Networks, Inc. - Common Stock",Q,N,N,100.0,N,N
EXXI,"Energy XXI Gulf Coast, Inc. ","Energy XXI Gulf Coast, Inc. - Common Stock",Q,N,N,100.0,N,N
EYEG,"Eyegate Pharmaceuticals, Inc. ","Eyegate Pharmaceuticals, Inc. - Common Stock",S,N,N,100.0,N,N
EYEGW,"Eyegate Pharmaceuticals, Inc. ","Eyegate Pharmaceuticals, Inc. - Warrants",S,N,N,100.0,N,N
EYES,"Second Sight Medical Products, Inc. ","Second Sight Medical Products, Inc. - Common Stock",S,N,N,100.0,N,N
EYESW,"Second Sight Medical Products, Inc. ","Second Sight Medical Products, Inc. - Warrants",S,N,N,100.0,N,N
EZPW,"EZCORP, Inc. ","EZCORP, Inc. - Class A Non-Voting Common Stock",Q,N,N,100.0,N,N
FAAR,First Trust Alternative Absolute Return Strategy ETF,First Trust Alternative Absolute Return Strategy ETF,G,N,N,100.0,Y,N
FALC,"FalconStor Software, Inc. ","FalconStor Software, Inc. - Common Stock",S,N,D,100.0,N,N
FALN,iShares Fallen Angels USD Bond ETF,iShares Fallen Angels USD Bond ETF,G,N,N,100.0,Y,N
FANG,"Diamondback Energy, Inc. ","Diamondback Energy, Inc. - Commmon Stock",Q,N,N,100.0,N,N
FANH,Fanhua Inc. ,"Fanhua Inc. - American depositary shares, each representing 20 ordinary shares",Q,N,N,100.0,N,N
FARM,Farmer Brothers Company ,Farmer Brothers Company - Common Stock,Q,N,N,100.0,N,N
FARO,"FARO Technologies, Inc. ","FARO Technologies, Inc. - Common Stock",Q,N,N,100.0,N,N
FAST,Fastenal Company ,Fastenal Company - Common Stock,Q,N,N,100.0,N,N
FATE,"Fate Therapeutics, Inc. ","Fate Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
FB,"Facebook, Inc. ","Facebook, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
FBIO,"Fortress Biotech, Inc. ","Fortress Biotech, Inc. - Common Stock",S,N,N,100.0,N,N
FBIZ,"First Business Financial Services, Inc. ","First Business Financial Services, Inc. - Common Stock",Q,N,N,100.0,N,N
FBMS,"The First Bancshares, Inc. ","The First Bancshares, Inc. - Common Stock",G,N,N,100.0,N,N
FBNC,First Bancorp ,First Bancorp - Common Stock,Q,N,N,100.0,N,N
FBNK,"First Connecticut Bancorp, Inc. ","First Connecticut Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
FBRC,FBR & Co ,FBR & Co - Common Stock,Q,N,N,100.0,N,N
FBSS,"Fauquier Bankshares, Inc. ","Fauquier Bankshares, Inc. - Common Stock",S,N,N,100.0,N,N
FCAP,"First Capital, Inc. ","First Capital, Inc. - Common Stock",S,N,N,100.0,N,N
FCBC,"First Community Bancshares, Inc. ","First Community Bancshares, Inc. - Common Stock",Q,N,N,100.0,N,N
FCCO,First Community Corporation ,First Community Corporation - Common Stock,S,N,N,100.0,N,N
FCCY,1st Constitution Bancorp (NJ) ,1st Constitution Bancorp (NJ) - Common Stock,G,N,N,100.0,N,N
FCEF,First Trust CEF Income Opportunity ETF,First Trust CEF Income Opportunity ETF,G,N,N,100.0,Y,N
FCEL,"FuelCell Energy, Inc. ","FuelCell Energy, Inc. - Common Stock",G,N,N,100.0,N,N
FCFP,"First Community Financial Partners, Inc. ","First Community Financial Partners, Inc. - Common Stock",S,N,N,100.0,N,N
FCNCA,"First Citizens BancShares, Inc. ","First Citizens BancShares, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
FCSC,Fibrocell Science Inc ,Fibrocell Science Inc - Common Stock,S,N,N,100.0,N,N
FCVT,First Trust SSI Strategic Convertible Securities ETF,First Trust SSI Strategic Convertible Securities ETF,G,N,N,100.0,Y,N
FDEF,First Defiance Financial Corp. ,First Defiance Financial Corp. - Common Stock,Q,N,N,100.0,N,N
FDIV,First Trust Strategic Income ETF,First Trust Strategic Income ETF,G,N,N,100.0,Y,N
FDUS,Fidus Investment Corporation ,Fidus Investment Corporation - Common Stock,Q,N,N,100.0,N,N
FEIM,"Frequency Electronics, Inc. ","Frequency Electronics, Inc. - Common Stock",G,N,N,100.0,N,N
FELE,"Franklin Electric Co., Inc. ","Franklin Electric Co., Inc. - Common Stock",Q,N,N,100.0,N,N
FEMB,First Trust Emerging Markets Local Currency Bond ETF,First Trust Emerging Markets Local Currency Bond ETF,G,N,N,100.0,Y,N
FENX,"Fenix Parts, Inc. ","Fenix Parts, Inc. - Common Stock",G,N,E,100.0,N,N
FEUZ,First Trust Eurozone AlphaDEX ETF,First Trust Eurozone AlphaDEX ETF,G,N,N,100.0,Y,N
FEYE,"FireEye, Inc. ","FireEye, Inc. - Common Stock",Q,N,N,100.0,N,N
FFBC,First Financial Bancorp. ,First Financial Bancorp. - Common Stock,Q,N,N,100.0,N,N
FFBCW,First Financial Bancorp. ,First Financial Bancorp. - Warrant 12/23/2018,Q,N,N,100.0,N,N
FFHL,"Fuwei Films (Holdings) Co., Ltd. ","Fuwei Films (Holdings) Co., Ltd. - ORDINARY SHARES",S,N,N,100.0,N,N
FFIC,Flushing Financial Corporation ,Flushing Financial Corporation - Common Stock,Q,N,N,100.0,N,N
FFIN,"First Financial Bankshares, Inc. ","First Financial Bankshares, Inc. - Common Stock",Q,N,N,100.0,N,N
FFIV,"F5 Networks, Inc. ","F5 Networks, Inc. - Common Stock",Q,N,N,100.0,N,N
FFKT,Farmers Capital Bank Corporation ,Farmers Capital Bank Corporation - Common Stock,Q,N,N,100.0,N,N
FFNW,"First Financial Northwest, Inc. ","First Financial Northwest, Inc. - Common Stock",Q,N,N,100.0,N,N
FFWM,First Foundation Inc. ,First Foundation Inc. - Common Stock,G,N,N,100.0,N,N
FGBI,"First Guaranty Bancshares, Inc. ","First Guaranty Bancshares, Inc. - Common Stock",G,N,N,100.0,N,N
FGEN,"FibroGen, Inc ","FibroGen, Inc - Common Stock",Q,N,N,100.0,N,N
FH,FORM Holdings Corp. ,FORM Holdings Corp. - Common Stock,S,N,N,100.0,N,N
FHB,"First Hawaiian, Inc. ","First Hawaiian, Inc. - Common Stock",Q,N,N,100.0,N,N
FHCO,Female Health Company (The) ,Female Health Company (The) - Common Stock,S,N,N,100.0,N,N
FIBK,"First Interstate BancSystem, Inc. ","First Interstate BancSystem, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
FINL,"The Finish Line, Inc. ","The Finish Line, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
FINQ,Purefunds Solactive FinTech ETF,Purefunds Solactive FinTech ETF,G,N,N,100.0,Y,N
FINX,Global X FinTech ETF,Global X FinTech ETF,G,N,N,100.0,Y,N
FISI,"Financial Institutions, Inc. ","Financial Institutions, Inc. - Common Stock",Q,N,N,100.0,N,N
FISV,"Fiserv, Inc. ","Fiserv, Inc. - Common Stock",Q,N,N,100.0,N,N
FITB,Fifth Third Bancorp ,Fifth Third Bancorp - Common Stock,Q,N,N,100.0,N,N
FITBI,Fifth Third Bancorp ,Fifth Third Bancorp - Depositary Share repstg 1/1000th Ownership Interest Perp Pfd Series I,Q,N,N,100.0,N,N
FITS,The Health and Fitness ETF,The Health and Fitness ETF,G,N,N,100.0,Y,N
FIVE,"Five Below, Inc. ","Five Below, Inc. - Common Stock",Q,N,N,100.0,N,N
FIVN,"Five9, Inc. ","Five9, Inc. - Common Stock",G,N,N,100.0,N,N
FIXD,First Trust TCW Opportunistic Fixed Income ETF,First Trust TCW Opportunistic Fixed Income ETF,G,N,N,100.0,Y,N
FIZZ,National Beverage Corp. ,National Beverage Corp. - Common Stock,Q,N,N,100.0,N,N
FLAG,WeatherStorm Forensic Accounting Long Short ETF,WeatherStorm Forensic Accounting Long Short ETF,G,N,N,100.0,Y,N
FLAT,Barclays PLC ,Barclays PLC - iPath US Treasury Flattener ETN,G,N,N,100.0,N,N
FLDM,Fluidigm Corporation ,Fluidigm Corporation - Common Stock,Q,N,N,100.0,N,N
FLEX,Flex Ltd. ,Flex Ltd. - Ordinary Shares,Q,N,N,100.0,N,N
FLGT,"Fulgent Genetics, Inc. ","Fulgent Genetics, Inc. - Common Stock",G,N,N,100.0,N,N
FLIC,The First of Long Island Corporation ,The First of Long Island Corporation - Common Stock,S,N,N,100.0,N,N
FLIR,"FLIR Systems, Inc. ","FLIR Systems, Inc. - Common Stock",Q,N,N,100.0,N,N
FLKS,"Flex Pharma, Inc. ","Flex Pharma, Inc. - Common Stock",G,N,N,100.0,N,N
FLL,"Full House Resorts, Inc. ","Full House Resorts, Inc. - Common Stock",S,N,N,100.0,N,N
FLWS,1,"1-800 FLOWERS.COM, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
FLXN,"Flexion Therapeutics, Inc. ","Flexion Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
